"state","county","loaccgro","fasfoo","diab","obesrate","fitplace","medinc","obesrateLevel","clusterNum"
"KS","Lincoln",0.315091306849087,0.0682033674543731,0.351485148514852,0.541899441340782,0,0.188173504456051,"low",4
"KS","Marion",0.228434287715657,0.076670999386632,0.301980198019802,0.533519553072626,0,0.274760693551832,"low",4
"KS","Meade",0.50716300492837,0.0826256873389945,0.306930693069307,0.424581005586592,0,0.324553909481001,"low",4
"KS","Mitchell",0.202219747977803,0.0802036793583706,0.450495049504951,0.567039106145251,0.387015302151835,0.246742908180106,"low",4
"KS","Morris",0.329594606704054,0.0758160713934714,0.445544554455446,0.650837988826816,0.213408109264952,0.260431431178766,"low",4
"KS","Morton",0.261353197386468,0.0463022636295819,0.386138613861386,0.56145251396648,0,0.296574956798633,"low",4
"KS","Ness",0.268238947317611,0.069565247443478,0.371287128712871,0.539106145251397,0,0.296701163039046,"low",4
"KS","Norton",0.354235266457647,0.0517985275856118,0.366336633663366,0.575418994413408,0,0.215540842281032,"low",4
"KS","Ottawa",0.284958407150416,0.0593569435251444,0.435643564356436,0.729050279329609,0,0.266081587480341,"high",4
"KS","Phillips",0.353519416464806,0.0780770153753839,0.391089108910891,0.474860335195531,0.2197726565236,0.233869871657962,"low",4
"KS","Pratt",0.231564527684355,0.0877157272982742,0.415841584158416,0.614525139664804,0.24690406241488,0.288721045375998,"low",4
"KS","Rawlins",0.283869607161304,0.0557275675541795,0.445544554455446,0.572625698324022,0,0.238374463623478,"low",4
"KS","Republic",0.255924577440754,0.0599625355202997,0.371287128712871,0.533519553072626,0.253174977625589,0.210657631594276,"low",4
"KS","Rice",0.187479908125201,0.0503245435974036,0.396039603960396,0.581005586592179,0,0.28644933304856,"low",4
"KS","Rush",0.211509297884907,0.0900844552793244,0.391089108910891,0.581005586592179,0,0.203881327301322,"low",4
"KS","Russell",0.248582257514177,0.0414030956687752,0.410891089108911,0.519553072625698,0,0.191551948430189,"low",4
"KS","Sedgwick",0.27218300727817,0.0499525196003798,0.371287128712871,0.547486033519553,0.100377203393128,0.272809350911597,"low",4
"KS","Shawnee",0.243554887564451,0.0387430556900556,0.366336633663366,0.589385474860335,0.115870267325577,0.275925674232569,"low",4
"KS","Sheridan",0.320869346791307,0.0567152635462779,0.420792079207921,0.550279329608939,0,0.275003397860319,"low",4
"KS","Smith",0.373701926262981,0.0764128073886975,0.361386138613861,0.622905027932961,0,0.203658039337514,"low",4
"KS","Stafford",0.305204076947959,0.100535255195718,0.425742574257426,0.578212290502793,0,0.235277556647186,"low",4
"KS","Stevens",0.165243478347565,0.0868816073049471,0.331683168316832,0.642458100558659,0,0.357658777158612,"low",4
"KS","Sumner",0.290173947098261,0.0612036715103706,0.386138613861386,0.539106145251397,0,0.277236277498398,"low",4
"KS","Thomas",0.470308285296917,0.0547459195620326,0.267326732673267,0.64804469273743,0,0.268722210356678,"low",4
"KS","Wabaunsee",0.417824945821751,0.0410139356718885,0.316831683168317,0.533519553072626,0.346340081326122,0.334397996233229,"low",4
"KS","Washington",0.501677774983222,0.102893903176849,0.465346534653465,0.527932960893855,0,0.225802380443858,"low",4
"KY","Boone",0.349919376500806,0.0580952875352377,0.425742574257426,0.578212290502793,0.125051072026149,0.445702192105314,"low",4
"KY","Boyle",0.273095407269046,0.0484750796121994,0.391089108910891,0.569832402234637,0.204672360792249,0.170524047142885,"low",4
"KY","Bullitt",0.326257476737425,0.0184721758522226,0.49009900990099,0.58659217877095,0.109190775905677,0.309312078908025,"low",4
"KY","Campbell",0.303951316960487,0.0588023995295808,0.376237623762376,0.553072625698324,0.145656202575976,0.279595363376891,"low",4
"KY","Carroll",0.378327536216725,0.0466019276271846,0.455445544554455,0.656424581005587,0,0.229161408073316,"low",4
"KY","Christian",0.256077817439222,0.0310302717517578,0.371287128712871,0.689944134078212,0.0982625783104401,0.16451468846475,"low",4
"KY","Hardin",0.274195437258046,0.0432268556541852,0.410891089108911,0.589385474860335,0.123548095256625,0.25962565287459,"low",4
"KY","Kenton",0.310793106892069,0.04963125560295,0.371287128712871,0.466480446927374,0.16319214755438,0.288691920858979,"low",4
"KY","Madison",0.220159327798407,0.0370964157032287,0.356435643564356,0.569832402234637,0.111380793026966,0.227637225016018,"low",4
"KY","McCracken",0.241912887580871,0.0793679753650562,0.405940594059406,0.611731843575419,0.111703033191953,0.235811506125857,"low",4
"KY","Woodford",0.340648946593511,0.0563314315493485,0.450495049504951,0.494413407821229,0.0475687283551889,0.339475370366775,"low",4
"LA","Allen",0.279392747206073,0.0252012957983896,0.391089108910891,0.631284916201117,0.0472914802132379,0.186649321398753,"low",4
"LA","Assumption",0.388731376112686,0.0125032318999741,0.54950495049505,0.642458100558659,0.0527914510292229,0.248742791682038,"low",4
"LA","Beauregard",0.352360766476392,0.0218796478249628,0.46039603960396,0.670391061452514,0.0671864663994708,0.245733258256801,"low",4
"LA","Bossier",0.224951657750483,0.0460563836315489,0.430693069306931,0.639664804469274,0.0972301937818592,0.315602974584005,"low",4
"LA","Caddo",0.325237186747628,0.0384793196921654,0.430693069306931,0.628491620111732,0.129974658547025,0.176562530338039,"low",4
"LA","Calcasieu",0.217993677820063,0.0321291357429669,0.410891089108911,0.572625698324022,0.0863263161990739,0.229394404209464,"low",4
"LA","Cameron",0.255486107445139,0.0107800559137596,0.415841584158416,0.550279329608939,0,0.323913170106596,"low",4
"LA","East Baton Rouge",0.262404307375957,0.0464888876280889,0.410891089108911,0.589385474860335,0.185381726915444,0.266926198473875,"low",4
"LA","Lafourche",0.259841847401582,0.0286472157708223,0.376237623762376,0.701117318435754,0.136462021868555,0.296953575519873,"high",4
"LA","Lincoln",0.317821126821789,0.043849871649201,0.341584158415842,0.712290502793296,0.102148916300245,0.147797215696173,"high",4
"LA","Ouachita",0.301509746984903,0.0469790636241675,0.420792079207921,0.667597765363129,0.0933438557920542,0.151049453429897,"low",4
"LA","Plaquemines",0.280339687196603,0.0583443355332453,0.361386138613861,0.606145251396648,0.259308484765944,0.25462594411976,"low",4
"LA","Rapides",0.345366216546338,0.033693623730451,0.49009900990099,0.667597765363129,0.10095966769135,0.192843135351339,"low",4
"LA","St. Bernard",0.462121495378785,0.0486388076108895,0.51980198019802,0.662011173184358,0.0821457060586015,0.181018581441858,"low",4
"LA","St. Charles",0.57772700422273,0.0300312717597498,0.396039603960396,0.673184357541899,0.184434462430445,0.375774226744073,"low",4
"LA","St. John the Baptist",0.40202396597976,0.021396743828826,0.54950495049505,0.670391061452514,0.0277977742324604,0.268935790148147,"low",4
"LA","Terrebonne",0.298866117011339,0.045107999639136,0.415841584158416,0.773743016759777,0.118028668430678,0.209269362949731,"high",4
"LA","Vernon",0.520725114792749,0.0220977358232181,0.445544554455446,0.692737430167598,0.0233253239425659,0.212016775721803,"low",4
"LA","West Feliciana",0.420879805791202,0.0373880157008959,0.440594059405941,0.634078212290503,0,0.328000310661515,"low",4
"MD","Allegany",0.341321776586782,0.0483605996131152,0.47029702970297,0.572625698324022,0.116680123740223,0.1646991437392,"low",4
"MD","Washington",0.248090137519099,0.0442860476457116,0.47029702970297,0.614525139664804,0.121946622436671,0.314311787662855,"low",4
"MD","Wicomico",0.2674699773253,0.0482178956142568,0.445544554455446,0.673184357541899,0.107781431184093,0.28405141448071,"low",4
"MI","Alger",0.347986326520137,0.0913415752692674,0.381188118811881,0.502793296089385,0,0.198502999825253,"low",4
"MI","Berrien",0.256711417432886,0.0667899354656805,0.455445544554455,0.642458100558659,0.101833972138994,0.230025435411529,"low",4
"MI","Crawford",0.187134408128656,0.0576209515390324,0.386138613861386,0.519553072625698,0.0884689092960816,0.17487330835097,"low",4
"MI","Delta",0.257599347424007,0.0531743035746056,0.445544554455446,0.567039106145251,0.232828855208374,0.195386676504281,"low",4
"MI","Dickinson",0.325746616742534,0.0582501595339987,0.465346534653465,0.511173184357542,0.28108097591346,0.24000543657651,"low",4
"MI","Eaton",0.268695537313045,0.0470809436233524,0.400990099009901,0.667597765363129,0.0671949784038289,0.328776964448673,"low",4
"MI","Genesee",0.315563846844362,0.0411533276707734,0.440594059405941,0.592178770949721,0.0706812521888011,0.206657864590412,"low",4
"MI","Gratiot",0.278699217213008,0.0311052237511582,0.326732673267327,0.608938547486034,0.0291852309428382,0.193250878589597,"low",4
"MI","Huron",0.259817327401827,0.0875720872994233,0.371287128712871,0.550279329608939,0.0758456068329507,0.223511251771741,"low",4
"MI","Ingham",0.291951767080482,0.0538895515688836,0.292079207920792,0.519553072625698,0.0982771703179112,0.238588043414947,"low",4
"MI","Jackson",0.24526798754732,0.0423686156610511,0.396039603960396,0.611731843575419,0.106572726565236,0.269780401141681,"low",4
"MI","Keweenaw",0.290134687098653,0.194857918441137,0.46039603960396,0.533519553072626,0,0.174436440595693,"low",4
"MI","Lenawee",0.197933168020668,0.0472502876219977,0.391089108910891,0.53072625698324,0.110493112572474,0.253567753334757,"low",4
"MI","Mackinac",0.30247099697529,0.208657870330737,0.485148514851485,0.539106145251397,0,0.166951439721958,"low",4
"MI","Macomb",0.226296597737034,0.0508119835935041,0.326732673267327,0.600558659217877,0.0961357932215261,0.311098382618488,"low",4
"MI","Menominee",0.408100705918993,0.0789407273684742,0.366336633663366,0.631284916201117,0.2563888672711,0.191221870570646,"low",4
"MI","Monroe",0.186561488134385,0.038445119692439,0.386138613861386,0.614525139664804,0.0892775497101054,0.322961769217327,"low",4
"MI","Muskegon",0.360537726394623,0.0426124796591002,0.450495049504951,0.670391061452514,0.0564455329001128,0.231200124264606,"low",4
"MI","Ontonagon",0.326048486739515,0.104990255160078,0.495049504950495,0.592178770949721,0,0.141875230569093,"low",4
"MI","Presque Isle",0.27432296725677,0.0830513513355892,0.52970297029703,0.572625698324022,0.0935092318767267,0.182164145777916,"low",4
"MI","Schoolcraft",0.255166187448338,0.105739775154082,0.46039603960396,0.544692737430168,0,0.134429062384715,"low",4
"MI","St. Clair",0.341006176589938,0.0476767436185861,0.391089108910891,0.592178770949721,0.091155054671388,0.274634487311419,"low",4
"MN","Aitkin",0.32351104676489,0.0913067992695456,0.405940594059406,0.505586592178771,0,0.203124089858843,"low",4
"MN","Becker",0.333950356660496,0.056285495549716,0.277227722772277,0.581005586592179,0.146245962877933,0.304933693182921,"low",4
"MN","Big Stone",0.43181202568188,0.0983031112135751,0.301980198019802,0.472067039106145,0,0.239685066889307,"low",4
"MN","Blue Earth",0.338730886612691,0.0605643835154849,0.173267326732673,0.611731843575419,0.167377621697342,0.259887773527756,"low",4
"MN","Clearwater",0.379227596207724,0.0900921592792627,0.331683168316832,0.536312849162011,0.138323718821744,0.192173271459915,"low",4
"MN","Cook",0.287272117127279,0.178864918569081,0.292079207920792,0.477653631284916,0,0.266547579752636,"low",4
"MN","Cottonwood",0.364077446359226,0.0371357277029142,0.341584158415842,0.55586592178771,0,0.257790808302429,"low",4
"MN","Freeborn",0.28454300715457,0.056031119551751,0.232673267326733,0.505586592178771,0.0394288201875559,0.238083218453294,"low",4
"MN","Grant",0.44100496558995,0.0362659677098723,0.292079207920792,0.564245810055866,0,0.26868337766732,"low",4
"MN","Koochiching",0.451558925484411,0.0896079592831363,0.386138613861386,0.452513966480447,0.189172000856064,0.232151525153875,"low",4
"MN","Lake of the Woods",0.411860245881398,0.128637070970903,0.301980198019802,0.519553072625698,0.310362270905483,0.225559676135371,"low",4
"MN","Mahnomen",0.351878086481219,0.0392370476861036,0.391089108910891,0.581005586592179,0,0.17431023435528,"low",4
"MN","Martin",0.442357565576424,0.0427299836581601,0.316831683168317,0.569832402234637,0.180415580372777,0.248373881133138,"low",4
"MN","Morrison",0.293914437060856,0.0702224634382203,0.242574257425743,0.628491620111732,0.07412374995136,0.304360911014892,"low",4
"MN","Nobles",0.297329777026702,0.0566929435464565,0.222772277227723,0.474860335195531,0.056322716837231,0.264120536667767,"low",4
"MN","Norman",0.317019126829809,0.02168999982648,0.287128712871287,0.458100558659218,0,0.270673552996913,"low",4
"MN","Pipestone",0.282514417174856,0.0543044875655641,0.297029702970297,0.463687150837989,0,0.281973865600062,"low",4
"MN","Polk",0.350240066497599,0.0590461915276305,0.311881188118812,0.606145251396648,0.115064058912798,0.304603615323379,"low",4
"MN","Redwood",0.431468305685317,0.0788914073688687,0.287128712871287,0.581005586592179,0.156752208257131,0.248781624371396,"low",4
"MN","Renville",0.330660786693392,0.0575041675399667,0.242574257425743,0.494413407821229,0,0.329505077374134,"low",4
"MN","Roseau",0.294523317054767,0.0642898074856815,0.297029702970297,0.488826815642458,0.0775565197089381,0.306021008484943,"low",4
"MN","Swift",0.253590777464092,0.0686731674506147,0.262376237623762,0.46927374301676,0,0.235287264819525,"low",4
"MN","Todd",0.334370916656291,0.0415429916676561,0.237623762376238,0.519553072625698,0.150346316977314,0.251888239520028,"low",4
"MN","Traverse",0.389628746103713,0.0212577838299377,0.396039603960396,0.567039106145251,0,0.231734073743277,"low",4
"MN","Wadena",0.24706604752934,0.0523370155813039,0.331683168316832,0.486033519553073,0.0883910852562357,0.220404636623109,"low",4
"MN","Wilkin",0.286869447131306,0.0443417756452658,0.297029702970297,0.466480446927374,0,0.327058617944586,"low",4
"MN","Yellow Medicine",0.3238399667616,0.0641013114871895,0.292079207920792,0.480446927374302,0,0.278381841834456,"low",4
"MO","Adair",0.180177878198221,0.0393719036850248,0.282178217821782,0.480446927374302,0.0474957683178334,0.168223210298429,"low",4
"MO","Bollinger",0.284039637159604,0.0348555597211555,0.376237623762376,0.594972067039106,0,0.181824359746034,"low",4
"MO","Buchanan",0.229737337702627,0.0514941115880471,0.410891089108911,0.581005586592179,0.0951216487022841,0.246587577422674,"low",4
"MO","Callaway",0.183946628160534,0.0402234476782124,0.331683168316832,0.628491620111732,0.0815194657379665,0.26813972001631,"low",4
"MO","Cape Girardeau",0.252375477476245,0.0636572154907423,0.396039603960396,0.56145251396648,0.0623248959103467,0.259412073083121,"low",4
"MO","Carter",0.497427065025729,0.0345157917238737,0.391089108910891,0.539106145251397,0,0.0910141156825816,"low",4
"MO","Cass",0.302860646971394,0.0413920076688639,0.371287128712871,0.516759776536313,0.0361589945134052,0.389317127157641,"low",4
"MO","Cole",0.258843327411567,0.0620714155034287,0.336633663366337,0.527932960893855,0.12706841705903,0.325214065200085,"low",4
"MO","Cooper",0.244694237553058,0.0491327996069376,0.381188118811881,0.659217877094972,0.20744970621425,0.230452594994466,"low",4
"MO","Daviess",0.218182137818179,0.0433891436528868,0.356435643564356,0.581005586592179,0,0.196503116323321,"low",4
"MO","DeKalb",0.373680366263196,0.0226914478184684,0.435643564356436,0.67877094972067,0,0.209065491330602,"low",4
"MO","Douglas",0.269044707309553,0.0372065757023474,0.425742574257426,0.578212290502793,0,0.0979069180436091,"low",4
"MO","Grundy",0.303367256966327,0.042365375661077,0.361386138613861,0.581005586592179,0,0.154058986855135,"low",4
"MO","Harrison",0.284227947157721,0.0583400875332793,0.47029702970297,0.622905027932961,0.140756936067551,0.146700192221812,"low",4
"MO","Henry",0.31028397689716,0.0621028075031775,0.420792079207921,0.494413407821229,0.0552027802638235,0.189901559132478,"low",4
"MO","Jackson",0.222520457774795,0.0558555115531559,0.391089108910891,0.536312849162011,0.106792822677925,0.247267149486438,"low",4
"MO","Jasper",0.273837797261622,0.0532911595736707,0.371287128712871,0.634078212290503,0.0827610023736332,0.202221229831272,"low",4
"MO","Jefferson",0.303512666964873,0.0297419037620648,0.361386138613861,0.519553072625698,0.103737013113351,0.34806710288721,"low",4
"MO","Johnson",0.167398928326011,0.0357602397139181,0.321782178217822,0.533519553072626,0.0447366629051714,0.20595887618197,"low",4
"MO","Laclede",0.207134157928658,0.0548548555611612,0.415841584158416,0.539106145251397,0.102938100704308,0.173261751742617,"low",4
"MO","Lafayette",0.167818468321815,0.0616739755066082,0.425742574257426,0.483240223463687,0.074400998093311,0.266304875444149,"low",4
"MO","Lewis",0.415228395847716,0.0568159195454726,0.371287128712871,0.662011173184358,0.239890170823767,0.220356095761412,"low",4
"MO","Linn",0.265399437346006,0.0409389836724881,0.440594059405941,0.525139664804469,0.0987732985719289,0.162359474205386,"low",4
"MO","Newton",0.147525368524746,0.0307177917542577,0.297029702970297,0.564245810055866,0.0415033172496984,0.225530551618352,"low",4
"MO","Nodaway",0.451046095489539,0.037433375700533,0.361386138613861,0.5,0.105367669948247,0.206055957905365,"low",4
"MO","Ozark",0.551751534482485,0.030341375757269,0.584158415841584,0.603351955307263,0,0.0868298934042677,"low",4
"MO","Pike",0.245064537549355,0.0660158634718731,0.396039603960396,0.474860335195531,0.0655849935795167,0.195260470263868,"low",4
"MO","Platte",0.349321266506787,0.0615268075077855,0.396039603960396,0.53072625698324,0.141114440250593,0.48204958934431,"low",4
"MO","Pulaski",0.341983116580169,0.0404221676766227,0.257425742574257,0.463687150837989,0.0910249426047706,0.231656408364561,"low",4
"MO","Putnam",0.266638677333613,0.0298198077614415,0.420792079207921,0.56145251396648,0,0.13972001630973,"low",4
"MO","Reynolds",0.448206735517933,0.0329017677367859,0.440594059405941,0.581005586592179,0,0.108556783100014,"low",4
"MO","Saline",0.274910857250891,0.0493425356052597,0.381188118811881,0.720670391061453,0.104167477333748,0.185076597479758,"high",4
"MO","Shelby",0.385233556147664,0.0943025752455794,0.405940594059406,0.594972067039106,0.199083621930814,0.182533056326816,"low",4
"MO","Ste. Genevieve",0.202147717978523,0.0643072314855421,0.356435643564356,0.511173184357542,0,0.290390851018387,"low",4
"MO","Sullivan",0.272484557275154,0.0112307039101544,0.400990099009901,0.667597765363129,0,0.179707978176029,"low",4
"MO","Taney",0.30145396698546,0.118163375054693,0.371287128712871,0.533519553072626,0.156961360364217,0.159466438848222,"low",4
"MO","Vernon",0.320280856797191,0.041140871670873,0.49009900990099,0.516759776536313,0.115804603291957,0.167873716094208,"low",4
"MO","Wayne",0.34625204653748,0.0481712396146301,0.50990099009901,0.67877094972067,0,0.0938974428674058,"low",4
"MS","Carroll",0.40924399590756,0.0210649678314803,0.668316831683168,0.625698324022346,0,0.16062171135662,"low",4
"MS","DeSoto",0.268733687312663,0.049288247605694,0.47029702970297,0.673184357541899,0.128065537569555,0.366153427955653,"low",4
"MS","Hancock",0.33809497661905,0.0579773515361812,0.50990099009901,0.56145251396648,0.105856502198529,0.223453002737705,"low",4
"MS","Harrison",0.35893203641068,0.0636598074907215,0.5,0.572625698324022,0.0916317269154442,0.189076364483622,"low",4
"MS","Issaquena",0.424726365752736,0,0.603960396039604,0.631284916201117,0,0.0579092480049706,"low",4
"MS","Jackson",0.295629347043707,0.0418317116653463,0.544554455445545,0.564245810055866,0.146467274991245,0.227608100499,"low",4
"MS","Kemper",0.492536225074638,0.0212535358299717,0.623762376237624,0.701117318435754,0,0.0726850863056521,"high",4
"MS","Lafayette",0.331562116684379,0.072095255423238,0.351485148514852,0.628491620111732,0.229737781625744,0.199415568025164,"low",4
"MS","Oktibbeha",0.284161247158388,0.0655684554754524,0.341584158415842,0.625698324022346,0.0984340343982256,0.146758441255849,"low",4
"MS","Rankin",0.26778401732216,0.0345242157238063,0.386138613861386,0.550279329608939,0.180670940503522,0.344950779566239,"low",4
"MS","Tallahatchie",0.511821724881783,0.0243885598048915,0.594059405940594,0.776536312849162,0,0.0638797739937479,"high",4
"MT","Big Horn",0.469906615300934,0.0325252077397983,0.5,0.754189944134078,0,0.175853833757257,"high",4
"MT","Blaine",0.340127426598726,0.0217555198259558,0.425742574257426,0.664804469273743,0,0.114294312952644,"low",4
"MT","Custer",0.496568135034319,0.0774065513807476,0.326732673267327,0.525139664804469,0.100562035487762,0.238976370308526,"low",4
"MT","Daniels",0.268007717319923,0.0803123273575014,0.282178217821782,0.38268156424581,0,0.20410461526513,"low",4
"MT","Dawson",0.329034646709653,0.0832107593343139,0.311881188118812,0.533519553072626,0.127757889412039,0.327689649146652,"low",4
"MT","Fergus",0.294499057055009,0.094389119244887,0.292079207920792,0.396648044692737,0,0.20318233889288,"low",4
"MT","Garfield",0.553010244469898,0.0550038235599694,0.247524752475248,0.393854748603352,0,0.224190823835505,"low",4
"MT","Granite",0.219367477806325,0.134621350923029,0.287128712871287,0.480446927374302,0,0.199755354057045,"low",4
"MT","Hill",0.466376535336235,0.0694143354446853,0.386138613861386,0.603351955307263,0.219811568543523,0.206628740073394,"low",4
"MT","Judith Basin",0.603814313961857,0.108488231132094,0.267326732673267,0.474860335195531,0,0.219191115080675,"low",4
"MT","Liberty",0.561168724388313,0.0610428235116574,0.277227722772277,0.410614525139665,0.515472391921865,0.166572821000718,"low",4
"MT","McCone",0.411992225880078,0.0850059353199525,0.301980198019802,0.335195530726257,0,0.208657748092344,"low",4
"MT","Mineral",0.46663198533368,0.0845665913234673,0.371287128712871,0.444134078212291,0,0.162029396345844,"low",4
"MT","Musselshell",0.318903316810967,0.0627587994979296,0.311881188118812,0.43854748603352,0,0.183455332699066,"low",4
"MT","Phillips",0.26667896733321,0.103053455175572,0.321782178217822,0.480446927374302,0,0.14767100945576,"low",4
"MT","Pondera",0.453480825465192,0.0694645194442838,0.351485148514852,0.491620111731844,0,0.177407141331573,"low",4
"MT","Powder River",0.523771654762283,0.201906862384745,0.207920792079208,0.432960893854749,0,0.267916432052502,"low",4
"MT","Roosevelt",0.577584644224154,0.0254147757966818,0.47029702970297,0.701117318435754,0,0.157786925033493,"high",4
"MT","Rosebud",0.24125898758741,0.0386017916911857,0.415841584158416,0.664804469273743,0,0.279964273925791,"low",4
"MT","Sanders",0.421385235786148,0.0887011912903905,0.386138613861386,0.418994413407821,0,0.132710715880628,"low",4
"MT","Sheridan",0.352391096476089,0.116883143064935,0.346534653465347,0.502793296089385,0.329004776450446,0.27146962312875,"low",4
"MT","Toole",0.376100446238996,0.153786382769709,0.262376237623762,0.410614525139665,0,0.203725996543891,"low",4
"MT","Valley",0.391309516086905,0.0848167193214662,0.321782178217822,0.486033519553073,0,0.231093334368872,"low",4
"NC","Alamance",0.229215307707847,0.0536099755711202,0.376237623762376,0.650837988826816,0.117078971944434,0.181270993922684,"low",4
"NC","Burke",0.295734127042659,0.0426435116588519,0.425742574257426,0.575418994413408,0.0543552278298766,0.192386851251383,"low",4
"NC","Caldwell",0.359817216401828,0.0362279517101764,0.53960396039604,0.583798882681564,0.0596922545624343,0.162534221307497,"low",4
"NC","Craven",0.280336347196637,0.0489139916086881,0.346534653465347,0.511173184357542,0.127987713529709,0.241840281148671,"low",4
"NC","Cumberland",0.301660796983392,0.046113119631095,0.435643564356436,0.572625698324022,0.0670733783415697,0.189173446207017,"low",4
"NC","Dare",0.305873376941266,0.262534173899727,0.321782178217822,0.435754189944134,0.0692804194715748,0.297953517270839,"low",4
"NC","Forsyth",0.365883306341167,0.0536110555711116,0.391089108910891,0.547486033519553,0.163110675512666,0.237384230044852,"low",4
"NC","Gaston",0.282908627170914,0.0412642796698858,0.514851485148515,0.600558659217877,0.103672565080353,0.214909811078966,"low",4
"NC","Guilford",0.202338087976619,0.0577834555377324,0.346534653465347,0.527932960893855,0.140092999727616,0.24648078752694,"low",4
"NC","Haywood",0.215891837841082,0.0714297594285619,0.445544554455446,0.508379888268156,0.0204470504688898,0.200755295808011,"low",4
"NC","Onslow",0.30349704696503,0.0406846796745226,0.222772277227723,0.5,0.0777875598272306,0.225715006892802,"low",4
"NC","Rowan",0.246800377531996,0.0503786875969705,0.47029702970297,0.583798882681564,0.0877149889100743,0.213269129953595,"low",4
"ND","Adams",0.22285599777144,0.120805343033557,0.356435643564356,0.56145251396648,0,0.244762441022853,"low",4
"ND","Barnes",0.280316457196835,0.0904522312763821,0.356435643564356,0.639664804469274,0.218234415736021,0.273372424907287,"low",4
"ND","Benson",0.427087605729124,0.052685495578516,0.415841584158416,0.536312849162011,0,0.165767042696542,"low",4
"ND","Bottineau",0.457210835427892,0.0866165753070674,0.321782178217822,0.536312849162011,0,0.327660524629633,"low",4
"ND","Cavalier",0.364268506357315,0.130739326954085,0.391089108910891,0.567039106145251,0,0.333048560278042,"low",4
"ND","Dunn",0.530069514699305,0.0327347277381222,0.292079207920792,0.606145251396648,0,0.487748286507582,"low",4
"ND","Eddy",0.288680877113191,0.030290255757678,0.420792079207921,0.550279329608939,0,0.241830572976331,"low",4
"ND","Emmons",0.445726845542732,0.0631209594950323,0.396039603960396,0.533519553072626,0,0.233559210143098,"low",4
"ND","Grant",0.52325103476749,0.060991127512071,0.371287128712871,0.600558659217877,0,0.174601479525465,"low",4
"ND","LaMoure",0.372028406279716,0.121475087028199,0.391089108910891,0.603351955307263,0,0.347008912102208,"low",4
"ND","Logan",0.419481695805183,0.148148134814815,0.391089108910891,0.58659217877095,0,0.263606003533775,"low",4
"ND","McIntosh",0.198978618010214,0.128525542971796,0.361386138613861,0.58659217877095,0,0.248529211890569,"low",4
"ND","McLean",0.551663304483367,0.075172247398622,0.351485148514852,0.603351955307263,0,0.384307710230472,"low",4
"ND","Pembina",0.46203604537964,0.0707070954343432,0.435643564356436,0.567039106145251,0,0.347445779857484,"low",4
"ND","Pierce",0.192991438070086,0.0653950794768394,0.351485148514852,0.620111731843575,0.276112397369547,0.199260237267732,"low",4
"ND","Renville",0.589854414101456,0.0556629115546967,0.371287128712871,0.553072625698324,0,0.415092324718948,"low",4
"ND","Richland",0.402215495977845,0.0394352636845179,0.252475247524753,0.594972067039106,0.0740021498891007,0.330543851814457,"low",4
"ND","Sargent",0.219054127809459,0.036631871706945,0.301980198019802,0.631284916201117,0,0.346892414034134,"low",4
"ND","Sioux",0.409631375903686,0.0162822238697422,0.495049504950495,0.611731843575419,0,0.0970914315670932,"low",4
"ND","Stutsman",0.329535946704641,0.0613375195092998,0.272277227722772,0.592178770949721,0.23020472586482,0.310962468205736,"low",4
"ND","Towner",0.347998656520013,0.155844142753247,0.391089108910891,0.511173184357542,0,0.27830417645574,"low",4
"ND","Wells",0.378565766214342,0.154580182763359,0.376237623762376,0.606145251396648,0,0.281177795468225,"low",4
"NE","Adams",0.29193103708069,0.0457768076337855,0.371287128712871,0.592178770949721,0.231936310751391,0.249354406539425,"low",4
"NE","Antelope",0.201934687980653,0.078774623369803,0.361386138613861,0.441340782122905,0,0.249034036852222,"low",4
"NE","Box Butte",0.33089495669105,0.0952380712380954,0.420792079207921,0.61731843575419,0.107230582902058,0.308312137157059,"low",4
"NE","Chase",0.294208547057915,0.0904977352760181,0.341584158415842,0.525139664804469,0,0.314787488107489,"low",4
"NE","Clay",0.465816335341837,0.0684085674527315,0.306930693069307,0.589385474860335,0,0.277042114051609,"low",4
"NE","Colfax",0.268604657313953,0.0479817356161461,0.257425742574257,0.550279329608939,0,0.270372599654389,"low",4
"NE","Custer",0.514431104855689,0.100671119194631,0.316831683168317,0.564245810055866,0,0.272993806186047,"low",4
"NE","Dakota",0.249019927509801,0.0379856156961151,0.292079207920792,0.670391061452514,0.116642427720923,0.254344407121915,"low",4
"NE","Dawes",0.231457557685424,0.111479759108162,0.306930693069307,0.432960893854749,0,0.206211288662796,"low",4
"NE","Dawson",0.327199106728009,0.0537848635697211,0.301980198019802,0.614525139664804,0.151394509513989,0.243646001203813,"low",4
"NE","Deuel",0.268171357318286,0.148453630812371,0.316831683168317,0.511173184357542,0,0.240248140884997,"low",4
"NE","Dixon",0.339402146605979,0.0373573437011413,0.341584158415842,0.550279329608939,0,0.28404170630837,"low",4
"NE","Dodge",0.309430156905698,0.0548660875610713,0.331683168316832,0.583798882681564,0.03309345694385,0.25314059375182,"low",4
"NE","Dundy",0.332626426673736,0.0763520393891837,0.371287128712871,0.656424581005587,0,0.221841446129352,"low",4
"NE","Fillmore",0.196404318035957,0.0890302312877582,0.336633663366337,0.603351955307263,0,0.302817311612916,"low",4
"NE","Franklin",0.474608745253913,0.0702210954382312,0.361386138613861,0.695530726256983,0.395319370403518,0.213744830398229,"low",4
